activity_year,lei,derived_msa_md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open_end_line_of_credit,business_or_commercial_purpose,loan_amount,combined_loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co_applicant_credit_score_type,applicant_ethnicity_1,applicant_ethnicity_2,applicant_ethnicity_3,applicant_ethnicity_4,applicant_ethnicity_5,co_applicant_ethnicity_1,co_applicant_ethnicity_2,co_applicant_ethnicity_3,co_applicant_ethnicity_4,co_applicant_ethnicity_5,applicant_ethnicity_observed,co_applicant_ethnicity_observed,applicant_race_1,applicant_race_2,applicant_race_3,applicant_race_4,applicant_race_5,co_applicant_race_1,co_applicant_race_2,co_applicant_race_3,co_applicant_race_4,co_applicant_race_5,applicant_race_observed,co_applicant_race_observed,applicant_sex,co_applicant_sex,applicant_sex_observed,co_applicant_sex_observed,applicant_age,co_applicant_age,applicant_age_above_62,co_applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus_1,aus_2,aus_3,aus_4,aus_5,denial_reason_1,denial_reason_2,denial_reason_3,denial_reason_4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2022,RVDPPPGHCGZ40J4VQ731,12580,MD,24003,24003730403,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,1,3,2,1,1,1,2,2,1,225000,75.0,6.875,0.191,2,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,305000,1,3,3,5,1,NA,20,48,9,1,2,,,,,2,,,,,2,2,2,26,,,,2,26,,,,2,2,1,2,2,2,45-54,45-54,No,No,2,1,1,,,,,10,,,,4085,54.76,116100,74.0,615,961,49
2022,RVDPPPGHCGZ40J4VQ731,19124,TX,48085,48085031322,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,2,1,1,2,2,2,335000,96.5,5.875,0.034,2,13929.31,NA,4352.41,,1749.33,360,NA,NA,2,2,2,2,345000,1,1,3,5,1,NA,135,45,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,35-44,No,No,2,1,3,,,,,10,,,,8733,45.73,97400,134.0,1852,2173,19
2022,RVDPPPGHCGZ40J4VQ731,38900,WA,53011,53011040909,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,4,0,2,3,1,1,2,2,2,565000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,98,NA,9,9,3,,,,,2,,,,,2,2,6,,,,,5,,,,,2,2,3,1,2,2,25-34,25-34,No,No,2,1,6,,,,,10,,,,5293,20.63,106500,114.0,1938,2167,33
2022,RVDPPPGHCGZ40J4VQ731,38900,OR,41071,41071030900,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,2,2,2,1,1,2,2,2,365000,96.5,5.625,-0.079,2,19585.06,NA,9564.05,9488.69,,360,NA,NA,2,2,2,2,375000,1,1,3,5,1,NA,87,50%-60%,3,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,25-34,9999,No,NA,2,1,3,,,,,10,,,,4601,32.08,106500,77.0,1129,1509,45
2022,RVDPPPGHCGZ40J4VQ731,26420,TX,48157,48157672907,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,1,0,2,1,1,1,2,2,2,255000,64.1,6.375,-0.418,2,8293.85,NA,5088.0,,3232.5,360,NA,NA,2,2,2,2,395000,1,1,3,5,1,NA,70,49,1,9,2,,,,,2,,,,,2,2,2,26,,,,2,26,,,,2,2,2,1,2,2,25-34,55-64,No,No,2,1,1,,,,,10,,,,8609,86.75,90800,119.0,1913,2011,8
2022,RVDPPPGHCGZ40J4VQ731,99999,MO,29029,29029950701,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,4,0,2,1,1,1,2,2,2,75000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,35,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,2,2,2,45-54,45-54,No,No,2,1,6,,,,,10,,,,2099,5.76,63500,91.0,936,2213,36
2022,RVDPPPGHCGZ40J4VQ731,26420,TX,48201,48201350801,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,4,0,2,1,1,1,2,2,2,245000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,126,NA,9,9,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,2,1,1,,,,,10,,,,5098,50.94,90800,82.0,965,1727,42
2022,RVDPPPGHCGZ40J4VQ731,22180,NC,37051,37051001603,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,3,0,2,3,1,1,2,2,2,195000,100.0,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,185000,1,1,3,5,1,NA,61,50%-60%,2,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,1,2,2,2,<25,<25,No,No,2,1,1,,,,,9,,,,3703,60.87,66400,68.0,725,1368,34
2022,RVDPPPGHCGZ40J4VQ731,28660,TX,48027,48027020900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,3,0,2,1,32,1,2,2,2,145000,58.66,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,255000,1,1,3,5,1,NA,72,20%-<30%,9,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,2,1,6,,,,,7,,,,3052,61.47,74500,39.0,184,637,36
2022,RVDPPPGHCGZ40J4VQ731,40140,CA,06065,06065043812,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,3,1,1,2,2,2,235000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,64,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,55-64,Yes,Yes,2,1,1,,,,,10,,,,6969,23.07,87400,84.0,3253,3875,22
2022,RVDPPPGHCGZ40J4VQ731,15804,NJ,34007,34007605700,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,1,1,2,2,2,285000,94.92,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,305000,1,1,3,5,1,NA,189,30%-<36%,9,9,2,,,,,3,,,,,2,2,5,,,,,6,,,,,2,2,2,1,2,2,25-34,25-34,No,No,2,1,6,,,,,7,,,,3538,13.68,112900,98.0,924,1261,79
2022,RVDPPPGHCGZ40J4VQ731,33124,FL,12086,12086018100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,2,145000,58.33,5.875,-0.804,2,6658.65,NA,3675.2,2587.2,,360,NA,NA,2,2,2,2,245000,1,1,3,5,1,NA,83,20%-<30%,9,3,1,,,,,1,,,,,2,2,5,,,,,6,,,,,2,2,1,1,2,2,55-64,25-34,No,No,2,1,2,,,,,10,,,,4829,90.35,68300,107.0,992,991,35
2022,RVDPPPGHCGZ40J4VQ731,99999,MN,27061,27061480302,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,2,1,1,2,2,2,115000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,62,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,25-34,No,No,2,1,6,,,,,10,,,,2008,17.28,83600,72.0,630,1127,41
2022,RVDPPPGHCGZ40J4VQ731,38060,AZ,04013,04013116707,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Joint,White,Joint,1,3,2,1,1,1,2,2,2,455000,90.0,6.25,-0.368,2,15339.16,NA,11022.91,268.16,0.72,360,NA,NA,2,2,2,2,505000,1,1,3,5,1,NA,200,30%-<36%,9,2,2,,,,,11,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,45-54,No,No,2,1,1,,,,,10,,,,2730,26.34,88800,144.0,1179,1426,40
2022,RVDPPPGHCGZ40J4VQ731,16984,IL,17043,17043840102,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,0,2,2,32,1,2,2,2,275000,79.71,7.125,0.947,2,6628.22,NA,263.02,263.02,60.3,360,NA,NA,2,2,2,2,345000,1,1,3,5,1,NA,80,48,9,3,11,1,,,,1,11,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,2,1,3,,,,,10,,,,4734,34.52,105700,96.0,1055,1164,50
2022,RVDPPPGHCGZ40J4VQ731,36084,CA,06013,06013334200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,1,32,1,2,2,1,225000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,3,3,5,1,NA,250,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,2,1,1,,,,,10,,,,7194,28.77,142800,148.0,2020,2275,53
2022,RVDPPPGHCGZ40J4VQ731,38540,ID,16005,16005001500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,4,0,2,1,1,1,2,2,2,285000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,80,NA,9,9,1,14,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,Yes,NA,2,1,6,,,,,10,,,,6226,20.29,73300,102.0,1365,2158,43
2022,RVDPPPGHCGZ40J4VQ731,29820,NV,32003,32003005200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Male,1,3,2,1,1,1,2,2,2,275000,97.0,7.375,0.661,2,2943.4,NA,326.45,252.45,41.0,360,NA,NA,2,2,2,2,285000,1,1,3,5,1,NA,78,30%-<36%,1,10,11,1,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,2,1,2,,,,,10,,,,4016,43.95,81700,76.0,633,1382,60
2022,RVDPPPGHCGZ40J4VQ731,31084,CA,06037,06037920120,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Joint,1,3,2,1,1,1,2,2,2,575000,78.08,6.25,-0.215,2,15102.05,NA,9854.6,216.6,,360,NA,84,2,2,2,2,735000,1,1,3,5,1,NA,113,49,2,9,2,,,,,2,,,,,2,2,6,,,,,6,,,,,2,2,1,2,2,2,35-44,35-44,No,No,2,1,2,,,,,10,,,,4192,55.42,91100,236.0,866,1029,0
2022,RVDPPPGHCGZ40J4VQ731,38060,AZ,04013,04013071509,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Female,3,0,2,2,1,1,2,2,2,275000,96.5,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,275000,1,1,3,5,1,NA,57,50%-60%,1,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,2,1,3,,,,,1,,,,5603,33.14,88800,134.0,1201,1430,21
2022,RVDPPPGHCGZ40J4VQ731,31084,CA,06037,06037301100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,4,0,2,1,1,1,2,2,2,775000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,151,NA,9,9,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,65-74,9999,Yes,NA,2,1,1,,,,,10,,,,6571,28.44,91100,126.0,1099,1669,69
2022,RVDPPPGHCGZ40J4VQ731,16984,IL,17031,17031802900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,3,2,1,1,1,2,2,2,295000,75.0,7.499,0.616,2,6192.55,NA,1666.6,1592.6,,360,NA,NA,2,2,2,2,395000,1,1,3,5,1,NA,83,46,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,2,1,1,,,,,10,,,,6055,13.01,105700,185.0,1958,2058,55
2022,RVDPPPGHCGZ40J4VQ731,11100,TX,48381,48381020800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,32,1,2,2,2,215000,80.0,6.625,-0.187,2,5994.27,NA,4257.4,3169.4,,360,NA,NA,2,2,2,2,265000,1,1,3,5,1,NA,120,42,9,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,2,1,2,,,,,10,,,,6360,42.04,77200,108.0,1347,2141,50
2022,RVDPPPGHCGZ40J4VQ731,35840,FL,12115,12115002746,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,1,3,2,1,1,1,2,2,2,295000,74.56,7.125,0.359,2,9048.55,NA,6578.6,,6355.17,360,NA,NA,2,2,2,2,395000,1,1,3,5,1,NA,128,47,9,2,2,,,,,2,,,,,2,2,2,26,,,,2,26,,,,2,2,1,2,2,2,65-74,45-54,Yes,No,2,1,2,,,,,10,,,,5404,27.05,90400,126.0,1418,1907,16
2022,RVDPPPGHCGZ40J4VQ731,26420,TX,48201,48201420400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,1,2,1,1,1,2,2,2,325000,95.0,6.875,0.31,2,9694.47,NA,5470.08,,5897.89,360,NA,NA,2,2,2,2,345000,1,1,3,5,1,NA,84,46,3,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,25-34,9999,No,NA,2,1,1,,,,,10,,,,3487,38.49,90800,148.0,1032,1486,62
2022,RVDPPPGHCGZ40J4VQ731,39580,NC,37183,37183054106,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,3,0,2,1,1,1,2,2,1,235000,75.0,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,315000,1,3,3,5,1,NA,206,<20%,9,10,2,,,,,5,,,,,2,4,2,21,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,2,1,6,,,,,7,,,,8332,83.69,110100,68.0,1537,2459,21
2022,RVDPPPGHCGZ40J4VQ731,19660,FL,12127,12127090804,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,3,0,2,1,1,1,2,2,2,375000,95.0,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,395000,1,1,3,5,1,NA,115,43,9,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,1,2,2,2,35-44,35-44,No,No,2,1,6,,,,,7,,,,7435,29.97,73500,82.0,2133,3191,36
2022,RVDPPPGHCGZ40J4VQ731,38060,AZ,04013,04013422308,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,1,1,1,2,2,2,165000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,240,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,65-74,35-44,Yes,No,2,1,2,,,,,10,,,,5513,38.15,88800,123.0,1296,1522,26
2022,RVDPPPGHCGZ40J4VQ731,38060,AZ,04013,04013082016,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,0,2,1,1,1,2,2,1,355000,80.0,7.875,1.001,2,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,445000,1,3,3,5,1,NA,308,42,2,9,2,,,,,2,,,,,2,2,2,21,,,,2,21,,,,2,2,1,1,2,2,35-44,35-44,No,No,2,1,1,,,,,10,,,,3275,79.24,88800,108.0,583,846,15
2022,RVDPPPGHCGZ40J4VQ731,31700,NH,33011,33011025501,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,2,1,1,2,2,2,175000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,74,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,25-34,No,No,2,1,3,,,,,10,,,,3060,9.74,114500,80.0,1096,1608,39
2022,RVDPPPGHCGZ40J4VQ731,33260,TX,48329,48329000304,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,1,2,1,1,1,2,2,2,315000,80.0,6.5,-0.26,2,10750.4,NA,7016.0,,911.04,360,NA,NA,2,2,2,2,395000,1,1,3,5,1,NA,170,37,1,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,35-44,9999,No,NA,2,1,1,,,,,10,,,,3850,37.22,118700,134.0,1046,1276,36
2022,RVDPPPGHCGZ40J4VQ731,27260,FL,12019,12019030706,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,2,1,1,2,2,2,265000,96.5,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,275000,1,1,3,5,1,NA,87,50%-60%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,2,1,3,,,,,4,,,,3297,34.18,86100,105.0,866,775,17
2022,RVDPPPGHCGZ40J4VQ731,22220,AR,05007,05007020607,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,4,0,2,1,1,1,2,2,2,245000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,142,NA,9,9,2,,,,,5,,,,,2,4,2,21,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,2,1,6,,,,,10,,,,9451,48.89,83700,125.0,1289,2267,10
2022,RVDPPPGHCGZ40J4VQ731,23104,TX,48251,48251130212,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,4,0,2,1,1,1,2,2,2,245000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,138,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,2,1,6,,,,,10,,,,5888,38.5,92400,78.0,1444,1984,25
2022,RVDPPPGHCGZ40J4VQ731,31084,CA,06037,06037310900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,3,2,1,1,1,2,2,2,805000,80.0,7.25,0.364,2,10798.53,NA,7512.0,,6424.0,360,NA,NA,2,2,2,2,1005000,1,1,3,5,1,NA,730,<20%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,2,1,1,,,,,10,,,,6999,51.88,91100,130.0,1634,2392,73
2022,RVDPPPGHCGZ40J4VQ731,26420,TX,48157,48157673202,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,3,2,1,1,1,2,2,2,195000,47.62,6.125,-0.3,2,6047.58,NA,3383.99,,1947.99,360,NA,NA,2,2,2,2,425000,1,1,3,5,1,NA,170,20%-<30%,1,10,2,,,,,5,,,,,2,4,2,21,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,2,1,2,,,,,10,,,,24651,51.39,90800,190.0,4909,5794,6
2022,RVDPPPGHCGZ40J4VQ731,28660,TX,48099,48099010702,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,3,0,2,1,32,1,2,2,2,165000,80.0,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,205000,1,1,3,5,1,NA,37,43,9,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,1,2,2,2,45-54,65-74,No,Yes,2,1,6,,,,,7,,,,3233,46.15,74500,77.0,743,1300,44
2022,RVDPPPGHCGZ40J4VQ731,26420,TX,48201,48201250404,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,2,2,3,1,1,2,2,2,265000,100.0,5.75,-1.166,2,5652.78,NA,2683.0,,289.76,360,NA,NA,2,2,2,2,265000,1,1,3,5,1,NA,112,41,2,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,35-44,9999,No,NA,2,1,1,,,,,10,,,,5540,46.55,90800,131.0,1537,1564,21
2022,RVDPPPGHCGZ40J4VQ731,33460,MN,27053,27053025100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,4,0,2,1,1,1,2,2,2,355000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,105,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,2,1,1,,,,,10,,,,3343,46.75,117800,83.0,354,329,38
2022,RVDPPPGHCGZ40J4VQ731,23104,TX,48251,48251130419,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,1,1,2,1,1,1,2,2,2,365000,74.79,6.375,-0.466,2,10494.45,NA,5472.8,4384.8,,360,NA,NA,2,2,2,2,485000,1,1,3,5,1,NA,86,37,9,1,2,,,,,2,,,,,2,2,2,26,,,,2,26,,,,2,2,2,2,2,2,35-44,65-74,No,Yes,2,1,1,,,,,10,,,,3307,49.17,92400,74.0,724,981,26
2022,RVDPPPGHCGZ40J4VQ731,12060,GA,13067,13067030911,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,2,1,1,1,2,2,2,245000,80.0,7.125,0.3,2,9552.93,NA,6844.08,,6827.44,360,NA,NA,2,2,2,2,315000,1,1,3,5,1,NA,92,39,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,2,1,2,,,,,10,,,,3210,78.88,95700,49.0,542,1082,45
2022,RVDPPPGHCGZ40J4VQ731,44700,CA,06077,06077001502,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,2,1,32,1,2,2,2,205000,67.33,6.5,-0.177,2,8094.45,NA,5128.0,,698.92,360,NA,NA,2,2,2,2,305000,1,1,3,5,1,NA,70,45,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,2,1,2,,,,,10,,,,4596,85.38,85000,54.0,486,1198,68
2022,RVDPPPGHCGZ40J4VQ731,23224,MD,24031,24031700310,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,3,2,1,31,1,2,2,2,195000,79.2,6.875,0.022,2,7373.7,NA,4436.18,,3787.74,360,NA,NA,2,2,2,2,255000,1,1,3,5,1,NA,53,41,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,2,1,2,,,,,10,,,,6962,71.13,143900,79.0,1552,1544,27
2022,RVDPPPGHCGZ40J4VQ731,29820,NV,32003,32003005720,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,2,1,1,2,2,2,425000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,216,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,35-44,65-74,No,Yes,2,1,3,,,,,10,,,,3779,47.84,81700,143.0,509,660,6
2022,RVDPPPGHCGZ40J4VQ731,19740,CO,08005,08005007109,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,3,1,1,2,2,2,355000,80.0,6.0,-0.981,2,2652.19,NA,573.76,573.76,,360,NA,NA,2,2,2,2,445000,1,1,3,5,1,NA,192,20%-<30%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,No,No,2,1,1,,,,,10,,,,2355,50.83,117800,127.0,640,700,15
2022,RVDPPPGHCGZ40J4VQ731,36084,CA,06013,06013331000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,31,1,2,2,2,725000,93.21,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,785000,1,1,3,5,1,NA,1371,20%-<30%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,2,1,1,,,,,6,,,,7337,53.35,142800,77.0,1773,2246,58
2022,RVDPPPGHCGZ40J4VQ731,48620,KS,20173,20173010201,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,1,1,2,2,2,125000,97.0,6.875,0.726,2,5236.83,NA,2235.88,2235.75,,360,NA,NA,2,2,2,2,135000,1,1,3,5,1,NA,45,38,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,<25,9999,No,NA,2,1,1,,,,,10,,,,5318,16.06,85700,101.0,1495,1877,45
2022,RVDPPPGHCGZ40J4VQ731,15180,TX,48061,48061012003,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,4,0,2,2,31,1,2,2,2,115000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,99,NA,9,9,1,11,,,,1,11,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,2,1,6,,,,,10,,,,4122,81.95,53500,99.0,805,1302,24
2022,RVDPPPGHCGZ40J4VQ731,35154,NJ,34035,34035050701,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,4,0,2,1,1,1,2,2,2,305000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,101,NA,9,9,2,,,,,2,,,,,2,2,2,23,,,,2,23,,,,2,2,2,1,2,2,45-54,55-64,No,Yes,2,1,6,,,,,10,,,,4156,33.64,128300,132.0,1242,1412,43
